CarID,Manufacturer,Model,Engine size,Fuel_Type,Year_of_Manufacturing,Mileage,Price,DealerID
C45947,Ford,Focus,1.8,Petrol,2009,119242,10152,2
C36080,Toyota,RAV4,1.8,Hybrid,1997,179902,4072,31
C31256,VW,Polo,1.4,Petrol,2012,92404,9446,23
C47127,Toyota,RAV4,2.2,Petrol,2003,98554,10716,26
C26493,Ford,Fiesta,1.2,Petrol,1993,228568,780,6
C47923,Ford,Mondeo,2.0,Petrol,2013,72239,19436,35
C07328,BMW,X3,3.0,Diesel,1990,155568,3363,17
C00274,Ford,Focus,2.0,Petrol,2014,39083,25884,48
C29651,BMW,Z4,2.2,Petrol,2015,35334,32746,30
C32907,Ford,Mondeo,2.0,Diesel,2019,30296,39570,47
C15040,Ford,Mondeo,2.0,Diesel,2009,78814,14947,20
C23849,Ford,Fiesta,1.2,Petrol,1992,198979,950,50
C32854,BMW,X3,2.4,Diesel,2000,193820,4231,20
C15109,Porsche,718 Cayman,2.4,Petrol,1995,144343,5047,6
C16160,Ford,Focus,1.4,Petrol,2007,97628,9209,12
C42475,VW,Golf,1.2,Diesel,2001,156255,3192,45
C02175,VW,Passat,1.6,Diesel,1997,204379,2328,12
C43099,BMW,M5,4.4,Petrol,1993,267004,3023,12
C26678,VW,Polo,1.4,Petrol,2014,36517,15563,16
C20125,Ford,Focus,1.4,Diesel,2020,17601,38344,41
C46575,VW,Polo,1.2,Petrol,1992,237080,693,45
C38342,Ford,Fiesta,1.2,Petrol,1999,91548,3603,3
C31064,Toyota,RAV4,2.4,Hybrid,1989,247547,1507,44
C04352,BMW,M5,4.0,Petrol,2014,28721,77391,9
C15299,Ford,Mondeo,1.4,Diesel,2008,158914,6344,32
C00759,Toyota,Yaris,1.0,Petrol,2010,58886,9901,42
C25813,Ford,Fiesta,1.2,Petrol,1995,234544,844,43
C23973,BMW,X3,2.0,Diesel,2019,12089,51177,35
C22141,Ford,Fiesta,1.2,Petrol,1992,191288,1017,17
C07515,Toyota,Yaris,1.2,Petrol,2015,72005,13885,6
C01819,VW,Passat,1.6,Petrol,1993,213048,1572,20
C13820,Ford,Mondeo,1.8,Petrol,2014,67893,20291,16
C46526,VW,Golf,1.8,Petrol,2019,26729,30931,36
C42048,Ford,Focus,1.4,Petrol,1994,231051,1276,48
C27012,VW,Golf,1.6,Petrol,1995,236139,1170,50
C47048,BMW,X3,2.4,Diesel,2000,148996,6184,39
C14364,Toyota,RAV4,2.2,Hybrid,2007,55719,22498,13
C13905,VW,Golf,1.8,Petrol,1996,148815,2835,25
C36896,VW,Passat,1.6,Diesel,1989,250388,900,42
C38798,Ford,Fiesta,1.2,Petrol,2003,107850,4177,12
C44982,Ford,Fiesta,1.0,Petrol,2017,16911,17492,13
C32837,VW,Polo,2.0,Petrol,2020,22063,30146,4
C44959,Toyota,Prius,1.4,Hybrid,1998,214043,2421,36
C29503,VW,Polo,1.4,Petrol,1992,161279,1456,8
C34119,VW,Passat,1.4,Petrol,2002,137567,5092,22
C25431,Toyota,Yaris,1.0,Petrol,1999,68932,4453,18
C25377,VW,Passat,1.6,Diesel,2008,106179,10863,33
C48787,VW,Golf,1.4,Diesel,2017,51880,21572,23
C40185,Ford,Focus,1.6,Petrol,1984,351166,225,12
C17594,VW,Golf,1.6,Petrol,1993,178512,1707,44
C22679,Ford,Fiesta,1.4,Petrol,1994,170985,1494,32
C15240,VW,Golf,1.8,Hybrid,2003,146737,5519,31
C08405,VW,Passat,1.4,Diesel,2001,75884,7908,43
C11397,Toyota,Yaris,1.4,Petrol,2004,114304,5319,3
C38655,Toyota,Prius,1.0,Hybrid,2001,158898,4026,34
C20501,Toyota,RAV4,1.8,Hybrid,1998,189249,4016,3
C17067,Toyota,RAV4,2.2,Petrol,1997,138802,5278,1
C48546,Toyota,Yaris,1.4,Petrol,2012,26286,16303,29
C07802,Toyota,RAV4,2.4,Hybrid,1991,105106,5751,6
C44528,BMW,Z4,2.4,Petrol,1995,157095,3760,9
C46622,VW,Golf,1.2,Diesel,1997,158934,2391,45
C12231,Toyota,RAV4,2.2,Hybrid,1998,205516,3849,49
C26507,Toyota,Prius,1.8,Hybrid,1984,232335,915,29
C40433,Porsche,718 Cayman,4.0,Petrol,1996,94251,10225,10
C41027,Ford,Fiesta,1.4,Petrol,1991,185318,1082,19
C05267,Ford,Focus,2.0,Diesel,2007,75691,13487,34
C35760,Toyota,Yaris,1.2,Petrol,1986,226301,578,14
C43568,Toyota,Prius,1.0,Hybrid,1993,194957,1736,18
C00352,VW,Passat,1.6,Petrol,1991,16000,5963,8
C05012,VW,Polo,1.0,Petrol,2016,52088,13670,42
C06577,VW,Polo,1.0,Petrol,1992,120566,1706,14
C03223,Toyota,Yaris,1.0,Petrol,2004,86320,5517,38
C01577,VW,Golf,1.2,Diesel,2004,110949,5579,9
C03662,VW,Passat,1.4,Diesel,1997,151355,3426,18
C15045,Ford,Mondeo,1.6,Diesel,2015,24973,27941,26
C16235,Ford,Mondeo,1.8,Diesel,1998,163880,3543,28
C40297,Ford,Fiesta,1.2,Petrol,1985,258420,347,19
C17547,Toyota,Yaris,1.0,Hybrid,2000,177804,2470,8
C22883,BMW,M5,4.0,Petrol,2020,13698,125452,15
C03540,Ford,Mondeo,1.8,Petrol,2005,86945,9774,13
C11043,Ford,Fiesta,1.2,Petrol,2000,86908,3981,9
C21164,Ford,Mondeo,1.6,Diesel,1987,119838,2286,10
C10825,BMW,X3,2.4,Diesel,1992,95907,5465,16
C26492,VW,Golf,1.8,Petrol,2003,140352,4843,29
C13587,Ford,Focus,1.6,Petrol,2004,142205,5724,9
C31850,Ford,Focus,1.4,Diesel,1994,298295,716,5
C18125,Toyota,Yaris,1.0,Hybrid,2002,67852,6573,17
C03605,Ford,Fiesta,1.4,Petrol,2013,43710,13588,11
C44360,Toyota,Prius,1.8,Hybrid,2008,97590,13908,50
C25609,Ford,Focus,2.0,Diesel,2021,14426,49837,29
C35066,Toyota,Prius,1.0,Hybrid,1994,113056,3635,20
C38939,Toyota,Prius,1.4,Hybrid,2002,40945,11987,46
C13487,Toyota,Yaris,1.4,Petrol,1994,169318,1755,40
C49621,BMW,X3,2.0,Petrol,2010,64988,19530,34
C14749,Toyota,RAV4,2.2,Hybrid,1989,140697,3660,41
C41952,Toyota,RAV4,2.4,Petrol,2009,107588,15622,41
C37351,Ford,Focus,1.0,Diesel,2021,11591,35776,26
C39609,Ford,Mondeo,1.8,Diesel,2002,164905,4587,18
C35203,Toyota,Prius,1.8,Hybrid,2016,54698,31753,46
C40379,Ford,Fiesta,1.0,Petrol,2000,73482,3987,7
C46315,Toyota,Prius,1.4,Hybrid,1994,165440,2828,8
C38374,Toyota,Yaris,1.0,Petrol,1988,234123,561,49
C26979,Toyota,RAV4,2.0,Hybrid,2004,153693,8534,12
C33253,Toyota,Prius,1.4,Hybrid,1997,119768,4991,32
C41290,Toyota,RAV4,2.2,Petrol,2021,3259,64387,6
C44004,Ford,Fiesta,1.0,Petrol,2012,71981,8964,7
C35416,VW,Polo,1.4,Petrol,2014,58195,13617,12
C32841,VW,Golf,1.6,Hybrid,2022,8494,47198,17
C06966,Toyota,RAV4,1.8,Hybrid,2016,34826,42131,9
C39301,VW,Passat,1.8,Diesel,1988,300436,558,14
C30104,Toyota,RAV4,2.4,Hybrid,2022,7641,84344,30
C06789,VW,Golf,1.8,Petrol,1989,98019,2634,5
C29667,VW,Golf,2.0,Petrol,2017,29442,28096,24
C35221,Porsche,911,2.6,Petrol,2007,106313,27718,8
C18594,Ford,Fiesta,1.4,Petrol,1994,160284,1635,44
C35449,Ford,Focus,1.6,Petrol,1999,136358,4298,10
C06996,Ford,Focus,1.4,Petrol,2009,81100,11832,23
C09166,Toyota,Yaris,1.0,Hybrid,2003,59425,7425,26
C09190,Ford,Focus,1.0,Hybrid,1984,37846,2994,13
C36616,Ford,Fiesta,1.2,Petrol,2016,47824,14983,36
C43159,Ford,Focus,1.0,Petrol,1989,239390,716,4
C16781,VW,Golf,1.6,Petrol,2001,152831,3610,19
C13672,VW,Passat,1.8,Diesel,2006,37358,15998,43
C49474,VW,Polo,1.2,Petrol,2000,168255,2167,44
C17420,Toyota,Prius,1.4,Hybrid,2019,20663,41851,49
C05035,Toyota,RAV4,2.0,Hybrid,2019,38278,53148,34
C02903,Ford,Focus,2.0,Hybrid,1991,185596,2245,27
C11477,Porsche,Cayenne,2.6,Petrol,2014,45450,44878,10
C02435,Toyota,RAV4,2.4,Petrol,2009,136189,12528,17
C36501,BMW,M5,4.0,Petrol,2003,105177,22448,11
C01854,Ford,Mondeo,1.6,Diesel,2009,106789,10941,23
C19474,VW,Golf,1.2,Diesel,2008,27441,12685,40
C30046,Ford,Mondeo,1.6,Diesel,2000,104926,6088,16
C37818,VW,Golf,1.8,Petrol,2016,54718,21407,38
C03830,VW,Polo,1.6,Petrol,1992,204786,1070,42
C27075,VW,Golf,1.2,Petrol,2000,76573,5209,6
C21052,Toyota,RAV4,1.8,Hybrid,2001,165749,5996,25
C34500,Ford,Mondeo,1.8,Diesel,1999,109449,5841,16
C00559,Toyota,Yaris,1.4,Petrol,2017,30382,22227,38
C26896,Ford,Mondeo,1.4,Petrol,1993,108700,3307,16
C39390,Ford,Fiesta,1.2,Petrol,1993,196802,1036,2
C11839,Toyota,Yaris,1.0,Hybrid,1993,271026,668,21
C46260,Toyota,Yaris,1.4,Hybrid,2012,8121,21591,36
C23813,VW,Passat,1.4,Petrol,1992,172559,1959,30
C29540,Ford,Focus,1.0,Diesel,2017,38302,23582,13
C09667,Porsche,Cayenne,2.6,Petrol,1992,270350,1673,40
C21112,VW,Polo,1.0,Petrol,2014,38599,12992,31
C12815,VW,Polo,1.2,Petrol,1998,134398,2503,31
C40446,BMW,X3,3.0,Diesel,1990,290242,1004,23
C08436,VW,Golf,1.4,Petrol,1999,126140,3660,17
C09986,Ford,Mondeo,1.4,Diesel,2009,109387,10038,11
C12487,Ford,Focus,1.4,Petrol,2010,55258,15015,28
C43562,Toyota,RAV4,1.8,Hybrid,1984,386793,246,49
C00104,Ford,Focus,1.8,Diesel,1989,297635,585,13
C48962,Ford,Focus,1.8,Petrol,1991,112721,3213,50
C36814,Ford,Fiesta,1.0,Petrol,2015,64388,11515,10
C26138,VW,Polo,1.0,Petrol,2011,67942,8842,35
C33089,Toyota,Yaris,1.2,Hybrid,1999,234784,1528,5
C16342,VW,Polo,1.6,Petrol,2007,147744,4732,27
C40021,Toyota,Yaris,1.0,Hybrid,2022,6109,35914,44
C39722,Ford,Focus,1.6,Diesel,2010,44556,18014,24
C14598,VW,Passat,1.8,Petrol,1993,127371,3434,45
C01481,VW,Golf,1.8,Petrol,2002,220298,2284,4
C16691,BMW,Z4,2.4,Petrol,2013,81582,22248,30
C19636,VW,Polo,2.0,Petrol,2007,132970,5956,12
C03793,VW,Passat,1.6,Diesel,1991,165322,2186,6
C04981,Ford,Focus,1.4,Petrol,1988,139127,1889,33
C19667,VW,Polo,1.2,Petrol,2003,123364,3809,6
C24641,Toyota,Prius,1.8,Hybrid,2017,15157,42795,34
C07504,BMW,X3,2.4,Petrol,1991,83610,5313,31
C12576,Toyota,RAV4,2.2,Hybrid,1987,213622,1719,45
C07123,Ford,Focus,1.8,Petrol,2006,179713,5076,36
C38790,Ford,Focus,1.6,Petrol,2006,97407,9224,34
C01867,VW,Golf,1.4,Diesel,2008,126488,6984,2
C13204,VW,Passat,1.6,Diesel,1986,270119,613,30
C24082,VW,Golf,2.0,Petrol,2007,93819,9503,15
C33385,VW,Golf,2.0,Diesel,2016,37104,26394,32
C00849,BMW,Z4,2.4,Petrol,2016,33380,36980,37
C14050,VW,Passat,1.6,Diesel,1999,168147,3640,50
C47308,BMW,M5,5.0,Petrol,1991,239657,3634,15
C45634,Ford,Focus,1.8,Petrol,1994,205139,1827,49
C08659,Toyota,Prius,1.4,Hybrid,2013,69704,20794,9
C07516,Ford,Focus,1.6,Petrol,1999,150707,3828,24
C00703,BMW,X3,3.0,Diesel,2007,88368,17529,20
C31987,BMW,Z4,3.0,Petrol,1996,215874,2703,15
C28488,Ford,Fiesta,1.2,Diesel,1996,131252,2298,7
C47472,Porsche,Cayenne,4.0,Petrol,2002,90695,18527,17
C42185,VW,Passat,1.8,Diesel,2014,39505,26924,14
C25605,VW,Golf,1.2,Hybrid,2015,52185,19938,39
C35675,Toyota,Prius,1.0,Hybrid,2020,24603,36989,19
C04670,Ford,Focus,1.4,Hybrid,2010,40166,19776,1
C28049,VW,Golf,1.8,Diesel,2018,37888,28478,17
C35033,Ford,Mondeo,2.0,Diesel,2001,157918,4794,48
C18240,Ford,Fiesta,1.0,Petrol,1991,123920,1516,19
C26404,Toyota,RAV4,2.4,Hybrid,2012,45959,34855,17
C11209,Toyota,Prius,1.0,Hybrid,1995,101583,4232,3
C31334,VW,Passat,1.8,Diesel,1997,167519,3397,4
C43186,Ford,Focus,2.0,Petrol,2010,94563,13745,23
C48347,VW,Polo,1.4,Petrol,2007,88064,6980,4
C00777,VW,Polo,1.2,Petrol,1991,163174,1241,30
C20772,VW,Polo,2.0,Petrol,2007,120451,6567,23
C33265,VW,Passat,2.0,Diesel,2009,101132,13475,17
C19215,Ford,Fiesta,1.0,Petrol,2000,131194,2609,36
C11798,Ford,Mondeo,1.4,Diesel,2004,105057,7428,34
C08666,VW,Golf,1.6,Hybrid,1996,273470,1061,19
C15014,Ford,Focus,1.4,Petrol,1993,147370,2466,45
C14225,BMW,Z4,2.2,Petrol,2013,99394,18764,39
C12869,Ford,Mondeo,1.6,Diesel,1999,95841,6087,4
C15046,BMW,M5,4.0,Petrol,2017,49731,83387,29
C07837,Toyota,Yaris,1.2,Petrol,1998,145705,2579,38
C16090,VW,Passat,1.8,Diesel,1984,173446,1358,44
C48553,Ford,Focus,1.6,Petrol,2015,74117,19794,11
C06101,VW,Passat,1.8,Diesel,2002,125030,6692,24
C02056,VW,Polo,2.0,Petrol,2011,55011,13599,17
C00746,VW,Polo,1.0,Petrol,2020,22940,21213,48
C13237,BMW,M5,5.0,Petrol,2008,125068,30114,37
C13198,Ford,Fiesta,1.4,Petrol,1993,175359,1347,49
C49958,VW,Golf,2.0,Diesel,2017,13806,32170,33
C20629,Toyota,RAV4,2.4,Hybrid,2002,187479,6148,30
C02852,VW,Polo,1.0,Petrol,1994,135155,1740,30
C39858,Ford,Fiesta,1.2,Petrol,1990,148737,1275,47
C20165,Ford,Focus,1.6,Petrol,1984,215601,805,29
C19151,Ford,Fiesta,1.2,Petrol,2009,74918,7881,11
C46520,Ford,Focus,1.4,Diesel,2002,88296,7408,26
C10747,Toyota,RAV4,2.0,Hybrid,1995,51657,9888,38
C28151,Porsche,911,3.5,Petrol,1997,192133,8214,3
C03037,Toyota,Prius,1.4,Hybrid,2003,69083,10720,17
C07461,Toyota,Yaris,1.0,Hybrid,2017,30298,22553,48
C24114,BMW,Z4,2.4,Petrol,2009,72806,18094,4
C22643,Toyota,Prius,1.4,Hybrid,1991,254918,1045,34
C01683,VW,Polo,1.4,Petrol,2014,79849,11789,12
C04878,Toyota,Prius,1.4,Hybrid,2006,44685,15300,19
C13724,Ford,Mondeo,1.8,Diesel,2018,37660,33640,48
C10902,VW,Golf,1.8,Petrol,1992,213840,1243,14
C49636,Toyota,Yaris,1.0,Hybrid,1995,160160,2054,8
C21740,VW,Passat,2.0,Petrol,1987,208575,1226,30
C05429,VW,Golf,1.2,Petrol,2012,85150,10925,25
C15889,Porsche,911,2.6,Petrol,2004,90648,25435,31
C29365,VW,Golf,1.6,Diesel,2013,79270,14750,22
C36450,BMW,X3,3.0,Diesel,1993,273073,1442,27
C41758,VW,Passat,1.4,Diesel,2007,69287,12333,14
C07983,Ford,Mondeo,1.6,Diesel,1992,39074,5557,48
C08181,BMW,Z4,3.0,Petrol,2020,15618,59636,19
C23317,VW,Passat,1.8,Diesel,1991,195593,1788,27
C25892,Toyota,Yaris,1.2,Petrol,2002,211966,1911,37
C20490,Toyota,Yaris,1.2,Petrol,2000,108539,3939,8
C09607,Toyota,Yaris,1.2,Petrol,2012,42721,13709,3
C31688,VW,Golf,1.6,Petrol,2018,18221,28602,22
C20974,Toyota,Yaris,1.4,Hybrid,2004,117807,6215,39
C14961,Ford,Mondeo,2.0,Diesel,2015,63124,24771,8
C04832,VW,Passat,1.8,Petrol,2011,61497,18304,41
C15881,VW,Passat,1.4,Diesel,1992,133438,2836,37
C14262,Ford,Mondeo,1.4,Diesel,2016,40758,25488,21
C34198,VW,Golf,2.0,Petrol,1985,157402,1337,34
C01001,VW,Passat,1.4,Diesel,1996,146496,3335,50
C13115,Porsche,911,2.2,Petrol,2004,62908,28276,23
C18873,BMW,M5,4.4,Petrol,2012,88672,48351,40
C30971,VW,Passat,2.0,Petrol,2014,55880,24432,38
C03987,Toyota,RAV4,2.2,Hybrid,2014,34448,40853,7
C12790,VW,Passat,1.6,Diesel,1992,215122,1516,50
C35643,Ford,Focus,1.8,Diesel,2009,117653,10790,3
C13696,VW,Polo,1.4,Petrol,1988,230260,610,4
C13476,VW,Golf,1.4,Petrol,1997,167911,2281,43
C11750,VW,Polo,1.2,Petrol,2007,189340,2886,1
C10593,Ford,Focus,1.6,Petrol,2022,3868,47955,27
C36536,Ford,Fiesta,1.2,Petrol,1991,245498,584,3
C19272,VW,Golf,2.0,Hybrid,2001,97509,7443,38
C40740,VW,Passat,1.6,Diesel,1988,241762,911,21
C45397,Toyota,RAV4,2.0,Hybrid,2015,51085,37649,49
C11873,VW,Passat,1.6,Petrol,2015,69831,21327,29
C07479,Ford,Focus,2.0,Diesel,2008,91159,12943,47
C21082,Toyota,Prius,1.0,Hybrid,1999,129858,4456,8
C13294,Porsche,Cayenne,3.0,Diesel,2006,95333,21276,29
C24024,Toyota,Prius,1.0,Hybrid,2022,8071,46217,20
C23126,Ford,Mondeo,1.6,Diesel,1995,74402,5418,35
C11661,Toyota,Yaris,1.0,Petrol,2016,46540,15963,48
C38199,Toyota,RAV4,2.2,Hybrid,2012,59594,30629,35
C06751,Ford,Fiesta,1.0,Petrol,2018,38592,16528,50
C48819,BMW,M5,4.4,Petrol,1989,120945,8218,19
C07917,VW,Polo,1.6,Petrol,2010,67060,10524,38
C16605,Ford,Fiesta,1.0,Petrol,1989,292756,300,24
C05368,VW,Golf,1.4,Hybrid,2011,84907,13270,18
C03445,Toyota,Prius,1.0,Hybrid,1990,183403,1571,42
C08570,Ford,Mondeo,1.6,Diesel,2002,145551,5073,25
C08930,BMW,Z4,2.2,Petrol,2004,90298,10995,47
C21908,Ford,Focus,1.4,Petrol,1995,119798,3505,29
C03932,Toyota,Yaris,1.2,Petrol,2000,150704,2830,38
C05349,Ford,Focus,2.0,Petrol,1998,127990,4803,8
C28245,BMW,M5,4.4,Petrol,2001,98960,21568,15
C32605,VW,Passat,1.6,Diesel,1994,192250,2120,47
C11536,Toyota,Yaris,1.2,Hybrid,2015,60435,17984,20
C17122,Toyota,Prius,1.8,Hybrid,1998,128635,5647,34
C46474,VW,Golf,1.4,Diesel,2007,97726,8116,4
C22349,VW,Golf,2.0,Diesel,1986,163551,1426,16
C26261,Ford,Focus,1.4,Petrol,1998,148727,3404,9
C16136,Ford,Fiesta,1.2,Petrol,2007,48656,8180,32
C10501,VW,Passat,2.0,Petrol,1999,139069,4923,20
C18234,Ford,Fiesta,1.2,Petrol,1998,86261,3500,5
C13296,Ford,Mondeo,1.4,Diesel,1996,153408,2983,40
C28715,Porsche,Cayenne,4.0,Petrol,1993,165717,5661,5
C27661,Ford,Fiesta,1.4,Petrol,2002,142775,3217,44
C13269,VW,Passat,2.0,Diesel,2016,35479,33211,28
C47920,Toyota,Yaris,1.4,Petrol,1994,63516,3912,31
C34429,Ford,Focus,2.0,Petrol,1993,239335,1323,32
C03266,VW,Golf,2.0,Petrol,2021,4229,42054,50
C45851,VW,Passat,2.0,Diesel,1996,152859,3784,17
C15005,VW,Polo,1.4,Petrol,2022,3355,31833,34
C22397,BMW,Z4,2.2,Petrol,2006,86117,12941,46
C34430,VW,Golf,1.8,Petrol,2020,18057,34695,20
C24213,VW,Passat,1.4,Diesel,2013,38070,22404,34
C44043,Ford,Fiesta,1.4,Petrol,1998,150965,2305,2
C06523,Toyota,Prius,1.4,Hybrid,2014,66419,22718,37
C28633,Toyota,RAV4,2.2,Hybrid,2018,31506,54259,12
C47704,Ford,Focus,1.6,Petrol,2012,60749,17706,10
C20212,Toyota,Prius,1.8,Hybrid,1989,206096,1617,22
C31723,BMW,X3,3.0,Diesel,1987,236362,1358,41
C04895,BMW,Z4,3.0,Petrol,2014,46722,33406,14
C15192,VW,Passat,1.4,Petrol,2009,139119,8020,10
C18210,Ford,Mondeo,1.4,Diesel,2018,29086,31187,46
C39809,Ford,Mondeo,1.8,Diesel,2003,120611,7006,16
C30546,BMW,Z4,2.2,Petrol,1998,186079,3439,36
C07668,VW,Golf,1.4,Petrol,1992,202018,1217,39
C28074,Ford,Mondeo,1.6,Diesel,1987,316672,399,48
C34015,Ford,Mondeo,1.6,Diesel,2000,120052,5431,13
C31119,Ford,Focus,1.6,Diesel,1998,177824,2996,29
C00461,Porsche,718 Cayman,2.0,Petrol,2014,91341,24511,45
C28187,BMW,Z4,2.4,Petrol,1998,168633,4170,13
C25681,Toyota,Prius,1.4,Hybrid,2014,69092,22319,23
C11681,Ford,Focus,2.0,Petrol,1992,114857,3562,32
C12948,VW,Golf,2.0,Hybrid,2008,88686,12645,28
C14238,VW,Passat,1.4,Diesel,1997,211987,2035,12
C07687,Porsche,718 Cayman,4.0,Petrol,1988,100590,5728,49
C46605,Toyota,Yaris,1.2,Petrol,2001,129831,3576,13
C23443,VW,Golf,1.2,Petrol,2021,5968,32285,5
C09932,VW,Passat,2.0,Diesel,2010,135889,11040,22
C32939,VW,Polo,2.0,Petrol,2002,157466,3499,37
C28217,Ford,Mondeo,1.4,Diesel,1990,167177,1783,49
C08455,Toyota,Prius,1.0,Hybrid,2013,66113,17998,49
C05842,Toyota,RAV4,2.4,Hybrid,2001,210538,4695,42
C13376,Porsche,718 Cayman,4.0,Petrol,2014,62292,42270,50
C37380,Toyota,Yaris,1.4,Hybrid,1993,250441,958,38
C02136,Ford,Focus,2.0,Petrol,2003,136930,6246,38
C07818,VW,Passat,1.6,Diesel,2010,87696,14192,31
C01378,VW,Polo,2.0,Petrol,2015,5821,23560,24
C10176,VW,Polo,2.0,Petrol,2015,43493,19071,50
C04690,Ford,Mondeo,1.4,Diesel,2015,35372,24620,3
C28427,Toyota,RAV4,1.8,Petrol,1995,192597,2661,13
C46128,Toyota,Yaris,1.0,Petrol,2005,129318,4280,22
C20185,Toyota,Yaris,1.4,Hybrid,2013,44924,18741,27
C49386,Ford,Mondeo,1.6,Diesel,1991,266257,840,44
C40578,Toyota,Yaris,1.0,Petrol,1994,213568,1008,17
C11814,VW,Golf,1.6,Diesel,2019,27975,30404,21
C27521,Toyota,RAV4,2.2,Hybrid,2020,23250,64975,39
C42505,BMW,Z4,2.0,Petrol,1998,163834,3963,8
C24354,Ford,Focus,1.8,Petrol,2011,85622,14854,1
C22295,VW,Passat,1.8,Petrol,1988,307930,494,13
C47725,BMW,X3,3.0,Diesel,2000,127363,8218,34
C31462,VW,Golf,1.8,Diesel,2001,161642,3738,47
C31870,VW,Golf,1.4,Diesel,2008,88779,9251,21
C39164,Ford,Focus,2.0,Diesel,2011,49635,20867,14
C47877,BMW,M5,4.0,Petrol,2013,36839,69063,18
C04257,VW,Passat,2.0,Petrol,2000,234065,2318,4
C05188,Toyota,RAV4,2.4,Hybrid,2010,102105,20869,37
C29761,VW,Polo,2.0,Petrol,2013,63776,14686,13
C04741,VW,Golf,1.8,Petrol,1997,230439,1493,8
C47836,Ford,Focus,2.0,Diesel,1998,98986,6280,22
C06014,Toyota,Yaris,1.2,Hybrid,1995,72213,4386,30
C16056,Ford,Mondeo,1.4,Diesel,1989,239363,882,43
C03701,VW,Golf,1.4,Petrol,1990,204381,1043,30
C00217,Ford,Fiesta,1.0,Petrol,2002,184586,1916,5
C40469,Ford,Mondeo,1.6,Diesel,2007,102947,9852,23
C23895,Ford,Focus,1.0,Petrol,2012,54011,14615,41
C30501,Toyota,Yaris,1.0,Petrol,1991,109029,1966,40
C27238,BMW,Z4,2.2,Petrol,1994,221105,1933,6
C13884,Toyota,Yaris,1.2,Hybrid,1998,221709,1609,23
C21548,VW,Polo,2.0,Petrol,1995,223174,1240,43
C22511,Ford,Focus,1.0,Petrol,1998,81057,4804,27
C11036,Toyota,Prius,1.4,Hybrid,2010,70382,16948,49
C20692,BMW,M5,4.0,Petrol,2003,87847,25449,6
C35721,Ford,Focus,1.4,Diesel,1992,251339,974,33
C14505,Ford,Focus,2.0,Diesel,1992,248207,1198,30
C07894,VW,Passat,1.6,Petrol,1991,208935,1427,36
C27680,Ford,Focus,1.4,Diesel,1990,165214,1829,13
C05909,VW,Passat,1.4,Diesel,2007,93272,10446,19
C04505,VW,Passat,1.8,Diesel,2015,87497,21038,44
C09087,VW,Passat,2.0,Petrol,2003,121075,7404,16
C02329,Toyota,Prius,1.4,Hybrid,1992,291031,796,4
C44442,Toyota,Prius,1.4,Hybrid,2002,130590,6404,39
C32784,VW,Passat,1.8,Diesel,2018,30129,37138,25
C47360,VW,Polo,1.2,Petrol,2015,35514,15494,30
C46675,VW,Golf,2.0,Petrol,1999,59733,7035,15
C15855,Toyota,Prius,1.8,Hybrid,2009,64232,18725,28
C49480,Ford,Mondeo,1.6,Diesel,1985,325816,319,37
C42205,VW,Polo,1.0,Petrol,2008,50390,8105,5
C12958,Porsche,911,2.2,Petrol,2005,83562,26291,46
C35130,Toyota,Prius,1.8,Hybrid,2013,65527,24241,3
C15147,VW,Golf,2.0,Diesel,2006,103951,8670,45
C31308,VW,Polo,1.0,Petrol,2019,14787,20750,50
C07415,Toyota,Yaris,1.2,Hybrid,1989,227527,838,19
C06309,Ford,Fiesta,1.4,Diesel,1990,213414,830,46
C27368,Toyota,RAV4,2.4,Hybrid,2001,115702,10345,2
C09847,Ford,Fiesta,1.0,Petrol,2016,32510,14992,23
C13371,Toyota,Prius,1.0,Hybrid,1998,106895,4970,25
C45334,VW,Polo,1.6,Petrol,2007,113807,6180,13
C33177,VW,Polo,1.2,Petrol,2014,73371,11408,21
C32130,Ford,Focus,1.0,Petrol,2019,28515,27169,26
C17213,Toyota,RAV4,1.8,Hybrid,2001,56996,13530,27
C24295,VW,Polo,1.6,Petrol,1997,150810,2369,21
C13745,VW,Polo,2.0,Petrol,2010,105926,8953,16
C02437,Porsche,718 Cayman,2.0,Petrol,2018,27744,48185,25
C22106,Ford,Mondeo,1.8,Diesel,2007,66482,13485,50
C47786,Toyota,Prius,1.8,Hybrid,2015,28546,34774,44
C34895,BMW,M5,4.0,Petrol,2004,39353,37341,40
C20411,VW,Polo,1.4,Petrol,2002,137449,3446,26
C32237,BMW,Z4,2.2,Petrol,2018,24840,42482,16
C30913,Toyota,Prius,1.4,Hybrid,2000,144462,5017,7
C48464,Toyota,Yaris,1.0,Hybrid,2007,80176,8440,49
C32885,BMW,X3,2.0,Diesel,1993,174040,2872,46
C42110,VW,Passat,1.8,Diesel,1996,206895,2259,27
C39510,Porsche,Cayenne,3.5,Petrol,2018,19483,79039,25
C41122,VW,Passat,1.6,Diesel,1996,198446,2295,34
C29711,Porsche,Cayenne,2.6,Diesel,2020,19425,81758,41
C33117,Toyota,RAV4,2.4,Hybrid,2009,89728,21351,15
C09350,VW,Golf,1.8,Diesel,2008,98988,9747,33
C20841,Toyota,Prius,1.0,Hybrid,2021,3926,44169,33
C40354,Ford,Mondeo,1.6,Diesel,2011,71781,16024,11
C17240,VW,Golf,1.8,Petrol,1999,143507,3616,2
C48606,Ford,Focus,1.8,Petrol,2006,104325,9300,37
